file_path;concept_name;pattern;match_type;matched_text;similarity_score;first_line
docs/lowercase_filter.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2021, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6656;0
docs/lowercase_filter.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2021, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6650;0
docs/lowercase_filter.py;/pennylane/pennylane.templates.subroutines.aqft.AQFT;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2021, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6620;0
docs/lowercase_filter.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2021, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6575;0
docs/lowercase_filter.py;/classiq/open_library.functions.modular_exponentiation.inplace_c_modular_multiply;Quantum Arithmetic;summary;This code is part of a Qiskit project. (C) Copyright IBM 2021, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6542;0
docs/lowercase_filter.py;/classiq/open_library.functions.qsvt.qsvt_lcu_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2021, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6520;0
docs/lowercase_filter.py;/classiq/open_library.functions.modular_exponentiation.modular_multiply;Quantum Arithmetic;summary;This code is part of a Qiskit project. (C) Copyright IBM 2021, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6512;0
docs/tutorials/tutorial_magics.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project (C) Copyright IBM 2017, 2024 This code is licensed under the Apache License, Version 2.0. You may obtain a copy ...;0.7056;0
docs/tutorials/tutorial_magics.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project (C) Copyright IBM 2017, 2024 This code is licensed under the Apache License, Version 2.0. You may obtain a copy ...;0.6964;0
docs/tutorials/tutorial_magics.py;/pennylane/pennylane.templates.subroutines.qrom.QROM;Data Encoding;summary;This code is part of a Qiskit project (C) Copyright IBM 2017, 2024 This code is licensed under the Apache License, Version 2.0. You may obtain a copy ...;0.6659;0
docs/tutorials/tutorial_magics.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project (C) Copyright IBM 2017, 2024 This code is licensed under the Apache License, Version 2.0. You may obtain a copy ...;0.6616;0
docs/tutorials/tutorial_magics.py;/classiq/open_library.functions.qft_functions.qft_no_swap;Basis Change;summary;This code is part of a Qiskit project (C) Copyright IBM 2017, 2024 This code is licensed under the Apache License, Version 2.0. You may obtain a copy ...;0.6615;0
qiskit_finance/__init__.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2024. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6765;0
qiskit_finance/__init__.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2024. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6559;0
qiskit_finance/__init__.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2024. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6554;0
qiskit_finance/__init__.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2024. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6514;0
qiskit_finance/applications/__init__.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2020, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6742;0
qiskit_finance/applications/__init__.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2020, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6556;0
qiskit_finance/applications/__init__.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2020, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6555;0
qiskit_finance/applications/__init__.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2020, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6535;0
qiskit_finance/applications/estimation/__init__.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6734;0
qiskit_finance/applications/estimation/__init__.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/applications/estimation/__init__.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6537;0
qiskit_finance/applications/estimation/__init__.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6535;0
qiskit_finance/applications/estimation/estimation_application.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6746;0
qiskit_finance/applications/estimation/estimation_application.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6583;0
qiskit_finance/applications/estimation/estimation_application.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6573;0
qiskit_finance/applications/estimation/estimation_application.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6565;0
qiskit_finance/applications/estimation/estimation_application.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/applications/estimation/estimation_application.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6526;0
qiskit_finance/applications/estimation/estimation_application.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6510;0
qiskit_finance/applications/estimation/estimation_application.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6500;0
qiskit_finance/applications/estimation/european_call_delta.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6746;0
qiskit_finance/applications/estimation/european_call_delta.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6583;0
qiskit_finance/applications/estimation/european_call_delta.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6573;0
qiskit_finance/applications/estimation/european_call_delta.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6565;0
qiskit_finance/applications/estimation/european_call_delta.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/applications/estimation/european_call_delta.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6526;0
qiskit_finance/applications/estimation/european_call_delta.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6510;0
qiskit_finance/applications/estimation/european_call_delta.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6500;0
qiskit_finance/applications/estimation/european_call_delta.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;69
qiskit_finance/applications/estimation/european_call_pricing.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6746;0
qiskit_finance/applications/estimation/european_call_pricing.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6583;0
qiskit_finance/applications/estimation/european_call_pricing.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6573;0
qiskit_finance/applications/estimation/european_call_pricing.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6565;0
qiskit_finance/applications/estimation/european_call_pricing.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/applications/estimation/european_call_pricing.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6526;0
qiskit_finance/applications/estimation/european_call_pricing.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6510;0
qiskit_finance/applications/estimation/european_call_pricing.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6500;0
qiskit_finance/applications/estimation/european_call_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;74
qiskit_finance/applications/estimation/fixed_income_pricing.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6746;0
qiskit_finance/applications/estimation/fixed_income_pricing.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6583;0
qiskit_finance/applications/estimation/fixed_income_pricing.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6573;0
qiskit_finance/applications/estimation/fixed_income_pricing.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6565;0
qiskit_finance/applications/estimation/fixed_income_pricing.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/applications/estimation/fixed_income_pricing.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6526;0
qiskit_finance/applications/estimation/fixed_income_pricing.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6510;0
qiskit_finance/applications/estimation/fixed_income_pricing.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6500;0
qiskit_finance/applications/estimation/fixed_income_pricing.py;/qiskit-algorithms/qiskit_algorithms.amplitude_estimators.estimation_problem.EstimationProblem;Quantum Amplitude Estimation;name;EstimationProblem;1.0000;92
qiskit_finance/applications/optimization/__init__.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6734;0
qiskit_finance/applications/optimization/__init__.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/applications/optimization/__init__.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6537;0
qiskit_finance/applications/optimization/__init__.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6535;0
qiskit_finance/applications/optimization/portfolio_diversification.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6746;0
qiskit_finance/applications/optimization/portfolio_diversification.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6583;0
qiskit_finance/applications/optimization/portfolio_diversification.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6573;0
qiskit_finance/applications/optimization/portfolio_diversification.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6565;0
qiskit_finance/applications/optimization/portfolio_diversification.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/applications/optimization/portfolio_diversification.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6526;0
qiskit_finance/applications/optimization/portfolio_diversification.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6510;0
qiskit_finance/applications/optimization/portfolio_diversification.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6500;0
qiskit_finance/applications/optimization/portfolio_optimization.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6746;0
qiskit_finance/applications/optimization/portfolio_optimization.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6583;0
qiskit_finance/applications/optimization/portfolio_optimization.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6573;0
qiskit_finance/applications/optimization/portfolio_optimization.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6565;0
qiskit_finance/applications/optimization/portfolio_optimization.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/applications/optimization/portfolio_optimization.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6526;0
qiskit_finance/applications/optimization/portfolio_optimization.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6510;0
qiskit_finance/applications/optimization/portfolio_optimization.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6500;0
qiskit_finance/circuit/__init__.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6734;0
qiskit_finance/circuit/__init__.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/circuit/__init__.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6537;0
qiskit_finance/circuit/__init__.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6535;0
qiskit_finance/circuit/library/__init__.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6734;0
qiskit_finance/circuit/library/__init__.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6544;0
qiskit_finance/circuit/library/__init__.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6537;0
qiskit_finance/circuit/library/__init__.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2019, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6535;0
qiskit_finance/circuit/library/payoff_functions/__init__.py;/classiq/open_library.functions.state_preparation.prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2020, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6742;0
qiskit_finance/circuit/library/payoff_functions/__init__.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2020, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6556;0
qiskit_finance/circuit/library/payoff_functions/__init__.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2020, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6555;0
qiskit_finance/circuit/library/payoff_functions/__init__.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2020, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6535;0
qiskit_finance/circuit/library/payoff_functions/european_call_delta_objective.py;/pennylane/pennylane.templates.subroutines.qsvt.QSVT;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.7099;0
qiskit_finance/circuit/library/payoff_functions/european_call_delta_objective.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6990;0
qiskit_finance/circuit/library/payoff_functions/european_call_delta_objective.py;/classiq/open_library.functions.state_preparation.inplace_prepare_int;N/A;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6987;0
qiskit_finance/circuit/library/payoff_functions/european_call_delta_objective.py;/pennylane/pennylane.templates.layers.gate_fabric.GateFabric;Variational Quantum Algorithm (VQA);summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6893;0
qiskit_finance/circuit/library/payoff_functions/european_call_delta_objective.py;/classiq/open_library.functions.qsvt.qsvt_lcu_step;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6891;0
qiskit_finance/circuit/library/payoff_functions/european_call_delta_objective.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6856;0
qiskit_finance/circuit/library/payoff_functions/european_call_delta_objective.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;summary;This code is part of a Qiskit project. (C) Copyright IBM 2018, 2023. This code is licensed under the Apache License, Version 2.0. You may obtain a cop...;0.6851;0
